cust_id,term,amount,apy
476980,30,283699,3.99
824756,10,487868,4.4
238593,30,485043,4.07
497977,15,420141,4.3
378693,10,386251,4.5
790364,10,481438,4.35
761835,30,419607,3.77
963671,30,613368,3.54
902378,30,375109,3.8
336673,20,396583,4.53
187224,15,324800,5.05
833722,30,377180,4.09
292005,30,460819,4.04
118215,30,326179,5.53
362543,30,455198,4.3
430088,30,401067,4.59
994601,15,347204,4.01
698163,30,443911,3.6
542075,20,483614,4.44
800577,30,462539,3.33
706074,30,310829,3.93
744956,30,314716,4.99
456205,30,398539,4.5
470471,30,240320,5.12
735190,15,423786,3.26
854797,30,327740,4.82
261360,30,424904,4.56
262410,30,370700,4.96
530857,30,283034,4.16
625767,15,416079,4.35
876082,15,266816,3.38
480268,15,300962,3.64
147927,15,343816,4.56
333052,30,398816,4.37
630116,30,400969,5.08
821075,30,394019,4.6
512335,15,509030,5.04
104547,15,434334,4.47
538698,30,290560,5.02
582467,20,353021,4.73
108038,30,492978,4.39
185330,30,293339,5.06
458881,30,267324,4.75
383036,15,336207,4.63
482965,10,436392,4.02
954960,30,311066,4.31
253301,30,438497,3.4
528557,30,374573,4.83
749009,30,429815,4.76
593943,15,348218,4.19
229996,30,461635,4.06
120008,15,382810,3.4
997034,15,352725,4.08
455317,30,246871,4.27
432824,15,351475,4.58
223877,30,340619,3.77
814111,30,219837,4.31
861376,30,363514,4.79
716801,30,476493,3.84
464510,30,426793,3.65
971068,30,319961,4.42
933889,30,425233,5.06
877713,30,388711,4.34
916390,10,393648,4.77
559630,15,334511,4.17
458445,30,280208,3.75
270540,30,415614,4.22
374546,30,501647,5.07
877488,10,401639,4.36
423808,30,358868,3.88
363136,30,440464,4.19
207696,30,375912,3.53
137400,30,447959,4.05
915389,30,316078,4.62
940037,30,400354,4.12
429579,30,342117,5.09
744772,30,454534,4.95
780197,30,411675,3.28
317146,15,431796,4.15
357348,30,407967,4.01
787234,30,435706,4.81
858562,30,357557,3.74
715834,30,410359,4.67
576379,30,370581,4.39
139941,30,401888,4.53
825482,30,430945,3.93
828782,30,282812,4.4
374980,30,401893,4.08
363945,30,404324,4.66
681164,30,365579,4.52
884195,30,300244,4.58
160864,30,420571,4.07
166959,20,332130,4.64
692860,15,407674,4.91
142796,30,404311,3.89
161674,30,371643,4.43
938261,15,422898,4.39
689190,30,386655,4.12
262198,30,343643,4.85
108079,30,326242,4.67
191758,30,399963,4.92
705002,30,302186,4.6
645649,15,622196,4.23
406469,30,369021,3.47
584975,30,372887,4.27
712865,30,286925,3.8
484358,30,308227,4.64
426408,20,372495,4.05
987477,30,369242,3.79
922157,30,391767,3.91
881610,30,358878,3.88
171204,15,326307,3.74
109354,30,294800,4.18
108248,15,535608,4.7
415360,30,373289,4.38
850219,30,435662,3.93
573381,30,508057,4.41
655353,15,506970,3.13
331581,20,476829,5.07
307504,30,355616,3.08
859107,30,385617,4.83
577677,20,457021,4.06
360350,10,382097,4.82
231144,10,494493,4.46
120011,30,352028,4.38
921492,30,411625,4.64
629309,30,387126,4.78
402691,30,414517,3.92
485746,30,511185,4.37
611179,30,389865,3.91
728665,30,248377,4.26
942746,10,457917,3.94
238038,20,387554,4.17
654430,30,418825,3.84
990506,30,353420,4.15
623362,30,367277,4.49
901664,30,438453,5.06
724176,30,496268,4.07
642148,30,430174,3.96
412142,20,549101,4.45
168992,30,226045,4.68
640757,30,434656,4.12
696192,30,479440,5.14
885116,30,203498,3.61
325881,30,480886,4.13
442452,20,307529,3.98
154908,30,354188,4.15
367447,10,350126,5.44
236417,10,343597,5.0
335606,15,393532,4.88
644182,15,370645,3.81
554422,30,327466,3.59
874741,30,368284,4.26
630344,30,491967,4.1
467605,15,349463,4.15
540119,30,305911,4.05
702177,30,375275,3.69
277157,30,282671,5.02
917113,10,393481,4.0
640921,30,574240,3.92
867494,30,392275,4.35
526935,30,359347,3.8
567542,30,302813,4.48
968614,30,248997,3.92
519666,30,329662,4.55
129391,30,443648,4.5
590259,15,344447,4.24
152547,30,381449,4.44
801112,30,289968,4.24
766127,30,412432,4.82
977306,30,448754,4.93
439008,30,376376,4.54
654135,20,344764,3.15
221884,30,230555,5.24
175081,15,444716,3.97
381086,30,420871,3.45
757080,30,256328,3.55
431170,30,316811,4.33
809000,30,460020,3.89
969064,15,305875,4.09
748383,30,213004,5.89
585975,30,407454,4.46
591919,30,386065,3.92
642253,30,311456,4.71
523489,10,370083,4.31
887010,15,476669,4.07
347646,15,353796,4.41
558898,30,487973,4.23
166100,30,296852,3.45
436696,15,435528,4.53
125795,30,262654,4.63
569467,30,429892,4.47
960201,15,508023,4.16
216605,30,320704,4.25
550304,30,338810,4.54
516882,30,275967,4.31
226469,15,466072,5.15
415928,30,369855,4.32
455429,30,346636,3.7
634023,30,376324,4.22
912042,30,257040,3.76
841460,30,289456,3.62
300114,30,445780,4.6
610190,30,395495,4.6
239205,10,255057,4.05
139817,30,374580,4.3
233779,30,296650,4.93
103543,30,464714,4.55
822488,30,310725,3.78
825946,30,356638,4.2
221657,15,376610,3.7
675207,30,390211,4.86
445431,30,309884,3.98
474055,30,352753,3.4
403467,30,354280,4.65
541600,20,405597,4.49
271679,30,399657,4.63
768234,30,338064,4.66
943831,30,272195,4.28
965352,10,237447,3.95
247365,20,333754,3.94
704205,30,290552,4.44
286784,30,339236,4.9
484881,30,338193,4.85
819125,15,377176,4.16
441605,30,273390,4.78
171038,30,395795,4.49
396897,30,305446,4.04
682254,30,214631,4.3
824413,30,371676,4.89
401367,30,422494,3.43
383073,30,388737,4.52
206722,30,344297,4.03
569781,30,495838,4.23
664047,15,343259,4.76
717747,15,467058,5.18
337432,30,385739,3.8
206176,30,348908,4.82
873455,30,282915,4.37
232902,10,297420,3.47
339830,10,449726,4.24
817728,15,458862,4.06
984485,10,419431,4.85
224339,30,458772,5.0
905091,15,420621,4.7
344212,15,416429,5.27
577446,30,421434,3.65
544957,15,412850,3.68
758546,30,367240,4.18
557251,15,379972,5.3
499322,30,373851,3.94
348117,30,403778,4.81
193025,30,231129,4.47
849594,30,372846,3.73
808828,15,368819,3.57
816619,30,249095,3.75
320091,30,326750,3.17
871947,30,335322,4.31
285538,30,422970,5.05
582634,15,407345,4.32
873981,15,418895,4.34
834437,30,405973,4.49
456106,30,338015,3.74
856465,15,413059,5.29
888937,20,466410,4.58
574865,15,394409,3.62
810285,15,328540,3.63
519747,30,251368,4.67
383047,10,319598,4.13
576131,15,438515,4.26
689503,30,410855,4.16
554722,20,261112,5.09
493178,30,364130,3.76
187764,30,412404,3.55
928076,15,353090,4.1
238028,15,449924,3.7
701845,30,218790,4.94
137909,10,569435,3.7
827209,15,435315,5.06
566399,30,529755,3.26
426656,30,307869,4.02
937960,30,323499,4.76
593771,30,360318,4.75
623672,30,357448,4.22
367190,30,332668,4.31
479115,30,324279,4.84
409820,15,295193,4.88
667941,30,508390,4.63
636926,15,536810,3.94
264386,30,385449,3.98
506783,15,457263,4.56
805490,15,322461,4.71
820369,15,444688,4.97
316575,30,387698,5.13
862468,30,361581,4.2
235708,20,302663,4.54
317771,30,364408,4.1
862397,30,266492,4.37
197478,20,348073,4.24
752524,30,445443,3.77
769344,30,331153,4.77
161353,30,448285,4.72
282026,30,473523,4.38
980591,15,515492,4.56
422646,15,214470,4.94
761500,30,464766,4.43
194182,30,259481,5.26
587627,10,457856,3.8
406719,30,465189,3.68
110546,30,521205,3.91
134754,30,494221,4.42
983576,15,301301,3.45
518337,15,475968,5.02
748499,10,484999,3.24
453905,30,342063,3.66
390155,30,461001,4.1
197720,30,293112,4.01
353373,30,499883,4.56
763267,15,337696,4.47
947755,20,248643,3.75
746473,30,326416,4.09
701640,30,304411,4.11
745347,15,335976,4.49
670888,30,414945,3.78
700202,30,447948,4.27
787176,30,368066,4.24
296156,20,425280,4.01
281614,30,358298,4.36
851071,30,478202,4.31
944721,30,294114,4.33
560038,30,358092,4.33
161194,30,456024,3.91
654251,30,267986,4.61
718162,30,321307,4.44
759411,30,376681,4.07
117753,15,348687,4.22
212971,30,351266,4.81
771410,15,354429,3.56
155021,15,306292,3.86
868024,15,369344,3.61
388463,15,306146,4.34
889573,30,309700,4.67
194459,30,375079,4.01
510046,30,292898,3.89
593643,30,464601,3.6
966417,30,219967,3.86
203643,30,336355,4.51
336842,30,374255,4.46
347882,30,351136,4.3
699240,30,301486,4.18
696891,30,466762,4.32
876053,10,261640,5.2
562685,30,339507,3.83
987074,15,386371,4.64
682166,30,315898,3.57
587597,30,484691,3.6
293050,30,356339,4.05
493344,30,292222,4.67
780405,15,365390,4.24
257093,30,328828,5.28
199829,15,291360,4.57
928618,30,338043,3.73
776546,30,387122,4.55
784114,30,422433,4.75
908858,30,315533,3.68
137251,15,372867,3.86
246368,15,409253,4.71
599668,30,362307,4.15
319124,10,471500,4.65
574482,30,504843,4.23
607759,10,434172,4.57
542921,30,281967,4.03
293959,30,339200,4.31
418991,30,322723,4.39
538942,30,358217,4.26
533682,20,294537,3.89
982304,30,401139,4.31
706841,30,332548,4.08
873269,15,317721,3.54
353748,10,429138,4.25
666877,30,439358,3.83
995356,30,285381,4.18
256164,30,439516,3.9
421476,15,371182,4.5
376731,30,408116,4.44
993660,30,421537,4.03
676887,30,358220,3.92
856227,30,408526,5.41
109858,20,426231,4.75
767584,30,476824,5.08
712973,30,329925,3.91
401000,30,402212,3.33
211470,30,372565,4.48
649469,15,406113,4.33
845408,10,301011,3.72
752334,30,398351,3.98
302956,30,343779,4.35
439001,30,375445,4.47
364938,30,416119,3.96
384305,15,403710,4.74
311122,30,418322,3.73
805371,30,480945,4.57
675342,30,341433,3.7
494797,30,257428,3.59
676683,30,388394,4.28
904678,30,520915,4.0
394663,30,355686,4.74
867262,30,369549,3.6
536530,15,223405,4.38
685970,30,336672,4.12
412841,30,493928,3.89
268345,15,379591,4.26
727137,30,409618,4.41
102031,30,262476,4.0
675100,30,338578,4.04
810777,30,396023,4.43
271107,15,344499,4.69
551111,30,437482,4.43
474803,30,471918,3.68
605478,30,354036,4.22
616407,15,360662,4.3
150178,30,372887,4.79
608824,30,387875,5.23
128300,30,298086,3.56
436723,15,413005,4.19
812292,30,458549,4.23
515246,30,424252,3.58
376094,15,408008,4.14
390456,30,449543,3.96
567634,30,354235,4.62
821176,30,368638,3.85
718982,30,381752,3.41
239373,30,283137,3.81
725126,15,253992,4.08
923702,30,379093,4.52
174518,15,257425,4.74
482311,15,587908,4.15
758909,15,347796,3.94
442939,30,403691,3.98
932575,30,450435,4.15
377566,30,353600,4.71
858320,30,436151,4.14
300877,30,510571,4.48
189997,10,427222,5.2
821764,15,338076,4.71
593969,20,424431,4.86
289102,30,423460,4.3
659588,15,367957,3.8
634116,15,570014,4.11
825917,30,360055,3.78
640323,30,345891,3.7
807378,15,239312,4.8
351511,30,477243,4.62
589835,30,460781,4.57
940031,15,327339,4.35
948514,15,323823,3.87
539206,15,521315,4.33
421182,15,276867,4.99
137849,30,512869,4.04
281967,15,427272,4.59
190738,15,380365,4.04
372138,30,396889,4.62
126547,10,344881,3.72
907472,30,400502,4.03
652640,30,359172,4.49
688701,10,347474,4.16
266380,30,174923,4.03
854085,30,284823,5.24
842424,15,428882,3.45
361870,30,333058,4.67
835060,30,351221,4.3
733201,15,402276,4.39
464865,30,216796,4.62
224401,30,347510,4.38
336122,30,397951,3.99
160394,20,412885,4.95
556777,30,307394,4.0
626519,30,378015,3.99
484541,10,426204,4.14
573840,30,521104,4.48
675724,30,216315,3.04
559980,30,252801,4.96
510006,20,438800,3.8
513565,20,300194,4.43
966469,30,267298,4.86
933921,30,326664,4.44
535000,15,462787,3.74
484159,30,462157,3.71
232461,30,281443,3.44
900518,10,326643,3.6
340921,15,363873,3.83
163145,30,296514,3.67
476972,30,231932,3.58
602204,30,378672,3.99
458048,15,384307,3.3
819742,20,284454,4.46
663137,30,337132,4.72
792468,30,280270,4.12
956332,30,390082,3.77
102764,30,339825,3.27
175083,15,435655,4.14
575103,30,371895,3.68
629161,30,409395,4.05
519921,15,364514,4.08
579073,15,401939,3.87
856303,15,354451,3.49
270383,10,444872,3.77
540337,30,247879,5.0
149488,30,388857,3.99
922182,20,362118,3.37
895056,15,472833,3.54
992805,30,444519,4.52
932220,30,545013,3.99
530978,30,347418,5.26
798445,30,383234,4.2
337841,30,414122,4.2
217649,20,399759,4.85
879735,15,365110,4.36
448375,15,219682,3.49
962279,10,376708,3.46
279580,20,290296,4.89
345058,15,420590,4.02
992258,30,335860,4.79
312046,30,491794,4.97
814331,15,292009,4.31
669048,30,348611,4.52
738628,30,309543,4.44
217196,30,296213,5.39
286247,15,384112,4.02
357262,30,221660,4.1
922417,30,323081,4.92
122528,15,418531,3.82
696682,15,431360,5.2
268413,30,146777,3.91
554826,20,232995,3.88
962852,30,350802,4.95
129623,30,285189,2.99
670815,30,286380,3.36
311829,15,419780,3.66
291217,30,388442,4.86
864834,30,339413,4.58
805707,30,446457,4.04
948747,30,431894,3.94
519898,30,555447,4.64
783871,30,270873,4.08
864073,10,389523,4.95
346142,15,421726,3.7
287875,30,237041,4.15
176863,20,416177,5.17
682702,30,269066,4.37
347486,15,398297,4.4
650888,15,352805,4.21
819805,30,288675,4.62
895049,30,562533,2.94
182616,30,340402,4.23
455583,30,393967,4.63
209298,30,334869,5.24
430005,30,431064,4.46
762267,30,371053,3.9
752019,10,446544,3.99
280739,15,365865,4.86
577617,30,343197,3.99
454015,30,347009,4.96
598479,30,332921,4.03
455016,30,537786,4.26
711888,30,404899,4.33
556834,30,333721,3.57
587843,30,440168,4.84
632323,15,356016,4.54
541006,30,339626,4.97
997227,15,356879,3.38
852422,30,412070,4.66
226908,15,423952,4.27
558527,15,261103,3.29
693352,30,413565,4.77
286507,30,314317,4.16
917507,30,300039,3.86
638069,30,515628,5.02
908440,30,382849,4.35
794793,30,291754,4.4
861189,30,448380,4.68
117442,30,300996,4.32
440048,30,303189,3.62
547078,30,419085,3.69
600601,30,546350,3.82
410225,30,357796,4.08
486874,30,469615,3.56
880546,30,278333,4.69
648612,30,388150,4.06
174405,15,429461,4.57
581727,30,442066,4.74
931562,30,341048,4.33
611852,30,449224,4.31
865674,15,389350,4.19
530905,15,292001,4.31
884853,30,295463,4.85
184974,30,369318,4.84
176362,20,307402,3.87
214028,30,474378,4.32
557718,10,514608,4.33
241913,15,426465,4.54
414373,15,228284,4.56
757667,30,359795,4.09
210430,30,432479,4.25
724741,30,344029,4.36
224165,15,364108,5.18
817160,15,380276,4.57
725133,15,353410,4.66
514734,15,422062,4.76
824836,30,396373,3.1
278066,20,456049,4.42
858066,30,316972,4.66
953071,30,515516,4.42
680902,30,361142,4.54
520489,30,359559,4.47
483351,30,400177,5.05
650783,30,510089,4.67
800800,15,390289,4.86
491395,30,464446,3.4
875723,30,388218,4.06
258550,30,334289,4.1
649957,30,339510,3.76
332474,30,454421,3.77
111703,20,284195,3.38
868192,30,335558,4.29
611808,15,309638,3.5
488119,30,261048,3.14
895954,30,388168,5.75
494779,15,278403,4.67
852221,15,347162,3.89
289251,30,399102,4.43
998469,30,255358,5.1
420106,30,439689,4.7
668664,30,327441,4.11
627699,30,381702,3.95
779874,30,241216,3.21
159905,15,316358,4.41
859685,30,307028,4.66
575770,30,267412,4.43
276984,30,388555,3.94
848150,30,454895,4.19
341451,30,385987,3.7
544728,10,302086,3.51
729366,30,390373,4.35
514824,30,389819,5.04
651067,15,492428,3.85
105731,30,342054,4.71
215735,30,413917,3.43
214741,30,431409,4.98
936630,30,403332,3.84
606195,15,391333,4.71
989991,30,467600,4.23
476286,30,413667,3.66
620345,30,369279,4.38
713494,30,525712,4.56
297342,30,455736,3.65
175491,30,348160,4.81
397255,30,431871,4.02
498698,30,412865,5.08
182187,15,410211,4.21
177010,15,425664,4.95
982477,30,452390,5.13
194188,15,397751,3.87
954898,15,384103,3.6
844830,30,458181,3.82
793701,30,525624,3.87
240566,10,260112,4.78
806592,20,372747,3.87
704995,30,255978,3.7
294000,30,338425,4.68
213989,15,398121,4.23
495236,30,425044,4.15
636008,30,255093,4.48
277008,30,374172,4.36
214507,30,365876,4.71
446752,30,443153,4.41
384153,30,417039,4.5
269391,30,290951,4.38
459979,30,329646,4.93
919427,15,324136,4.67
966737,30,305601,3.45
382640,30,366123,4.2
190827,15,391904,4.7
780987,30,329545,4.47
823544,15,495398,4.9
609108,30,506865,4.41
143816,30,294160,4.8
557858,15,452132,4.35
755556,30,294829,3.38
692534,15,268799,3.97
316604,30,365394,4.59
878863,30,354712,2.8
345241,15,455160,3.92
512120,15,433454,4.74
359761,30,245960,4.0
350296,15,334226,3.16
586095,30,315933,4.47
301486,30,400166,4.64
504945,30,440276,4.06
156759,15,459872,4.79
108185,30,489263,3.79
695879,30,316905,4.78
839212,30,302443,4.5
642456,15,284125,5.49
758606,15,302370,4.05
786444,30,393556,4.35
183500,10,314464,4.72
940040,30,368658,4.07
494401,30,403923,4.68
469094,30,437078,4.69
313886,30,376585,3.57
340578,30,397585,4.27
785452,30,314622,4.62
356034,30,429552,4.06
397014,15,319878,4.33
816708,15,306817,4.1
319229,30,310855,4.81
923823,30,404013,4.16
754110,15,309835,4.6
395601,30,441359,4.2
718413,30,436576,3.97
511621,30,479671,4.42
970808,30,351678,4.15
441917,30,364747,4.28
914149,30,537566,4.63
510104,15,532340,4.56
134302,10,434613,4.17
192247,30,405736,4.5
609182,15,448779,4.81
664428,10,289970,3.97
481712,30,248828,4.93
291886,30,324638,3.9
517707,15,552671,4.14
666082,30,376716,4.0
473189,30,306478,3.59
713575,15,342635,4.81
374445,30,385398,3.94
875653,30,463850,4.32
902068,15,352937,4.15
295151,30,343100,4.13
517985,30,432747,5.27
505833,15,398450,4.2
699796,30,332528,4.47
220282,10,378621,4.92
510531,30,304008,5.47
294525,15,195794,3.92
389411,30,340423,3.84
841597,30,301737,4.85
532537,30,337919,4.36
687476,30,361572,4.29
417214,30,441183,4.31
287406,15,415424,3.4
179128,30,453148,4.17
425041,30,312007,4.12
203345,30,309820,4.11
947372,30,318366,4.54
678631,30,361576,4.99
988954,30,447046,3.48
507970,30,380472,3.79
234278,15,365534,3.61
259887,30,275698,3.15
573128,30,296753,4.28
210956,30,487584,4.6
122319,30,283324,4.53
627958,30,329439,3.81
983899,30,392523,4.09
282228,30,453449,3.93
784160,20,390113,4.75
973806,30,384958,4.57
606435,15,286850,4.61
540243,30,332298,3.83
580203,30,372849,4.34
103441,30,469469,3.04
356508,30,320560,4.63
939483,10,202264,4.3
689458,30,281075,4.17
138243,30,311756,4.01
697510,15,426478,4.14
163295,30,307907,4.03
359114,30,381781,4.33
292645,30,433182,4.52
649241,30,343137,3.2
335541,30,309082,3.39
638084,30,405622,5.09
813194,10,394904,4.23
152289,30,363372,3.62
766903,30,376903,4.94
559937,15,276776,3.59
670883,10,534749,4.21
555349,30,385227,3.92
254758,20,411230,3.33
220143,15,465105,5.0
751725,15,270053,4.82
838310,15,317371,3.44
858232,30,372243,4.27
382362,20,343732,4.56
221257,30,499320,4.65
287977,10,397733,4.51
856690,15,200576,4.98
295446,10,220290,4.27
364790,10,342678,4.53
898732,15,294932,4.76
165697,20,278871,4.18
788677,30,369376,4.4
207059,30,502943,4.6
887525,30,383722,4.55
316753,30,454069,4.09
721443,15,374229,4.01
155119,30,307134,4.26
501461,30,375399,3.92
509290,30,369625,4.61
635652,30,475139,4.09
279100,15,335890,4.59
218098,30,288865,4.35
876090,30,319150,3.9
856182,30,404559,4.57
475365,30,417859,3.05
319823,30,302382,4.22
776647,30,368452,4.75
355943,30,418319,3.84
123248,30,408302,4.19
820736,15,452168,4.14
830546,30,248498,3.75
204657,30,393394,3.88
242256,30,380180,4.27
905684,30,344742,4.06
555824,20,233871,3.89
456455,30,397414,3.81
845685,30,563045,4.12
260804,15,359458,4.3
318958,15,181545,5.0
204301,10,237849,5.01
636948,30,476852,4.15
612789,30,281954,4.51
624712,15,422252,4.42
566863,30,283099,5.3
357780,30,416712,3.45
334321,30,439805,4.45
282534,10,453780,4.79
742141,30,346087,4.99
981035,30,501240,3.45
288554,20,426943,4.83
845620,30,371332,4.3
290240,30,403447,3.93
908170,30,419635,2.98
530186,30,420138,4.56
820421,20,314947,4.67
846026,15,339908,4.31
823225,30,335415,4.19
834162,15,280566,4.58
612350,30,308938,4.57
689604,30,342017,4.61
504319,15,422925,4.8
204946,30,407388,4.45
233764,30,380358,5.0
607757,30,407918,4.52
433867,30,449444,4.67
961576,30,340163,4.47
170905,30,472058,4.68
103329,30,437102,4.71
516111,15,409963,4.54
661613,30,385795,4.63
950449,30,374815,4.08
540559,30,352694,4.0
520695,30,384685,5.19
922669,15,370989,3.81
423131,30,454278,4.18
231592,30,324002,4.05
911499,30,597103,3.91
372416,30,208861,5.21
443772,30,379320,3.81
924102,30,364668,5.1
549872,15,402580,4.86
222014,15,282592,4.72
554328,30,332258,4.29
876583,30,401095,4.99
998143,30,473958,3.37
686917,30,234889,4.72
838253,15,358249,3.88
785924,30,427341,4.78
305331,30,292257,4.61
683759,15,415792,4.11
458510,30,422768,4.61
581515,30,342841,4.34
174549,30,584339,3.73
353297,30,476954,4.73
846279,30,364252,5.17
626550,30,406524,4.0
154396,30,394574,4.42
504717,30,352463,4.6
